Fecha,Temperatura,Humedad,Intensidad de la luz,Presión,Dirección del viento,Velocidad del viento,Lluvia a la hora,Índice UV
2024-05-08 17:27:58,20.2,57.0,81151.0,99090.0,83.0,4.7,0.0,6.9
2024-05-08 17:33:15,20.3,55.0,79005.0,99080.0,240.0,1.7,0.0,6.2
2024-05-08 17:33:48,20.3,55.0,79005.0,99080.0,240.0,1.7,0.0,6.2
2024-05-08 17:38:47,20.2,56.0,78761.0,99070.0,60.0,4.7,0.0,6.4
2024-05-08 17:39:19,20.2,56.0,78761.0,99070.0,60.0,4.7,0.0,6.4
2024-05-08 17:44:20,20.4,52.0,76346.0,99060.0,276.0,0.9,0.0,5.0
2024-05-08 17:49:52,20.6,56.0,73793.0,99050.0,41.0,1.0,0.0,6.9
2024-05-08 17:50:24,20.6,56.0,73793.0,99050.0,41.0,1.0,0.0,6.9
2024-05-08 17:55:24,20.5,54.0,71420.0,99050.0,104.0,0.8,0.0,6.0
2024-05-08 17:55:56,20.5,54.0,71420.0,99050.0,104.0,0.8,0.0,6.0
2024-05-08 18:00:57,19.9,58.0,67908.0,99040.0,24.0,3.9,0.0,4.8
2024-05-08 18:01:29,19.9,58.0,67908.0,99040.0,24.0,3.9,0.0,4.8
2024-05-08 18:06:29,19.8,58.0,66172.0,99030.0,32.0,4.0,0.0,4.7
2024-05-08 18:07:01,19.8,58.0,66172.0,99030.0,32.0,4.0,0.0,4.7
2024-05-08 18:12:01,19.9,58.0,11803.0,99030.0,12.0,3.0,0.0,1.9
2024-05-08 18:12:33,19.9,58.0,11803.0,99030.0,12.0,3.0,0.0,1.9
2024-05-08 18:17:34,19.5,58.0,8732.0,99030.0,126.0,2.8,0.0,1.6
2024-05-08 18:18:06,19.5,58.0,8732.0,99030.0,126.0,2.8,0.0,1.6
2024-05-08 18:23:06,19.4,59.0,8456.0,99020.0,18.0,1.0,0.0,1.4
2024-05-08 18:23:38,19.4,59.0,8456.0,99020.0,18.0,1.0,0.0,1.4
2024-05-08 18:28:38,19.6,58.0,8692.0,99020.0,240.0,2.3,0.0,1.4
2024-05-08 18:29:10,19.6,58.0,8692.0,99020.0,240.0,2.3,0.0,1.4
2024-05-08 18:34:11,19.1,60.0,8992.0,99020.0,330.0,2.9,0.0,1.4
2024-05-08 18:34:43,19.1,60.0,8992.0,99020.0,330.0,2.9,0.0,1.4
2024-05-08 18:39:43,19.1,60.0,8964.0,99020.0,348.0,1.1,0.0,1.5
2024-05-08 18:45:16,18.9,60.0,9623.0,99020.0,282.0,1.0,0.0,1.5
2024-05-08 18:45:47,18.9,60.0,9623.0,99020.0,282.0,1.0,0.0,1.5
2024-05-08 18:50:48,19.1,61.0,9830.0,99020.0,54.0,1.0,0.0,1.0
2024-05-08 18:51:20,19.1,61.0,9830.0,99020.0,54.0,1.0,0.0,1.0
2024-05-08 18:56:20,18.6,62.0,9612.0,99010.0,24.0,4.2,0.0,1.0
2024-05-08 18:56:52,18.6,62.0,9612.0,99010.0,24.0,4.2,0.0,1.0
2024-05-08 19:01:53,18.4,62.0,9380.0,99010.0,97.0,3.5,0.0,1.4
2024-05-08 19:02:24,18.4,62.0,9380.0,99010.0,97.0,3.5,0.0,1.4
2024-05-08 19:07:25,18.3,62.0,9405.0,99010.0,110.0,3.8,0.0,0.9
2024-05-08 19:07:57,18.3,62.0,9405.0,99010.0,110.0,3.8,0.0,0.9
2024-05-08 19:12:57,18.5,62.0,9132.0,99010.0,67.0,3.7,0.0,1.0
2024-05-08 19:13:29,18.5,62.0,9132.0,99010.0,67.0,3.7,0.0,1.0
2024-05-08 19:18:30,18.5,62.0,8453.0,99010.0,40.0,3.7,0.0,1.0
2024-05-08 19:19:01,18.5,62.0,8453.0,99010.0,40.0,3.7,0.0,1.0
2024-05-08 19:24:02,18.6,62.0,7656.0,99010.0,342.0,1.0,0.0,0.0
2024-05-08 19:24:34,18.6,62.0,7656.0,99010.0,342.0,1.0,0.0,0.0
2024-05-08 19:29:34,18.4,64.0,7220.0,99000.0,294.0,1.2,0.0,0.0
2024-05-08 19:35:22,18.4,63.0,7122.0,99000.0,53.0,1.9,0.0,0.0
2024-05-08 19:40:39,18.3,64.0,6311.0,99000.0,28.0,2.1,0.0,0.0
2024-05-08 19:46:11,18.2,64.0,6156.0,99000.0,47.0,3.1,0.0,0.0
2024-05-08 19:51:44,18.0,65.0,5952.0,99010.0,54.0,1.9,0.0,0.0
2024-05-08 19:57:16,18.0,65.0,5873.0,99000.0,143.0,1.1,0.0,0.0
2024-05-08 20:02:48,18.2,65.0,5664.0,99000.0,336.0,2.1,0.0,0.0
2024-05-08 20:08:21,18.0,65.0,5544.0,99000.0,102.0,3.3,0.0,0.0
2024-05-08 20:13:53,17.9,65.0,5310.0,99000.0,57.0,1.2,0.0,0.0
2024-05-08 20:19:25,17.7,66.0,5046.0,99000.0,64.0,1.0,0.0,0.0
2024-05-08 20:24:58,17.6,66.0,4695.0,99000.0,48.0,1.0,0.0,0.0
2024-05-08 20:30:30,17.3,67.0,4388.0,98990.0,70.0,1.0,0.0,0.0
2024-05-08 20:35:47,17.1,67.0,4034.0,98990.0,78.0,1.7,0.0,0.0
2024-05-08 20:41:35,17.0,68.0,3645.0,98990.0,72.0,3.6,0.0,0.0
2024-05-08 20:46:52,17.0,68.0,3333.0,99000.0,246.0,0.0,0.0,0.0
2024-05-08 20:47:24,17.0,68.0,3333.0,99000.0,246.0,0.0,0.0,0.0
2024-05-08 20:52:24,16.9,68.0,2894.0,99000.0,318.0,0.0,0.0,0.0
2024-05-08 20:52:56,16.9,68.0,2894.0,99000.0,318.0,0.0,0.0,0.0
2024-05-08 20:57:56,16.8,69.0,2426.0,99000.0,24.0,0.8,0.0,0.0
2024-05-08 20:58:28,16.8,69.0,2426.0,99000.0,24.0,0.8,0.0,0.0
2024-05-08 21:03:29,16.7,69.0,2177.0,99000.0,78.0,1.0,0.0,0.0
2024-05-08 21:04:01,16.7,69.0,2177.0,99000.0,78.0,1.0,0.0,0.0
2024-05-08 21:09:01,16.5,70.0,1854.0,99000.0,54.0,2.7,0.0,0.0
2024-05-08 21:09:33,16.5,70.0,1854.0,99000.0,54.0,2.7,0.0,0.0
2024-05-08 21:14:33,16.3,70.0,1465.0,99010.0,92.0,1.1,0.0,0.0
2024-05-08 21:15:05,16.3,70.0,1465.0,99010.0,92.0,1.1,0.0,0.0
2024-05-08 21:20:06,16.2,71.0,1156.0,99010.0,318.0,0.9,0.0,0.0
2024-05-08 21:20:38,16.2,71.0,1156.0,99010.0,318.0,0.9,0.0,0.0
2024-05-08 21:25:53,16.2,71.0,795.0,99000.0,276.0,1.0,0.0,0.0
2024-05-08 21:31:10,16.1,71.0,565.0,99010.0,204.0,1.0,0.0,0.0
2024-05-08 21:31:42,16.1,71.0,565.0,99010.0,204.0,1.0,0.0,0.0
2024-05-08 21:36:43,15.9,72.0,360.0,99020.0,0.0,1.0,0.0,0.0
2024-05-08 21:37:15,15.9,72.0,360.0,99020.0,0.0,1.0,0.0,0.0
2024-05-08 21:42:15,15.9,72.0,229.0,99030.0,90.0,2.7,0.0,0.0
2024-05-08 21:42:47,15.9,72.0,229.0,99030.0,90.0,2.7,0.0,0.0
2024-05-08 21:47:48,15.8,73.0,118.0,99030.0,348.0,1.0,0.0,0.0
2024-05-08 21:48:19,15.8,73.0,118.0,99030.0,348.0,1.0,0.0,0.0
2024-05-08 21:53:20,15.7,73.0,51.0,99030.0,66.0,1.7,0.0,0.0
2024-05-08 21:53:52,15.7,73.0,51.0,99030.0,66.0,1.7,0.0,0.0
2024-05-08 21:58:52,15.6,74.0,0.0,99020.0,342.0,1.0,0.0,0.0
2024-05-08 21:59:24,15.6,74.0,0.0,99020.0,342.0,1.0,0.0,0.0
2024-05-08 22:04:25,15.4,75.0,0.0,99030.0,336.0,0.8,0.0,0.0
2024-05-08 22:04:56,15.4,75.0,0.0,99030.0,336.0,0.8,0.0,0.0
2024-05-08 22:09:57,15.3,75.0,0.0,99040.0,78.0,0.8,0.0,0.0
2024-05-08 22:10:29,15.3,75.0,0.0,99040.0,78.0,0.8,0.0,0.0
2024-05-08 22:15:29,15.1,76.0,0.0,99040.0,306.0,0.0,0.0,0.0
2024-05-08 22:16:01,15.1,76.0,0.0,99040.0,306.0,0.0,0.0,0.0
2024-05-08 22:21:17,14.9,76.0,0.0,99040.0,198.0,1.0,0.0,0.0
2024-05-08 22:26:34,14.8,77.0,0.0,99040.0,252.0,0.0,0.0,0.0
2024-05-08 22:32:06,14.5,77.0,0.0,99050.0,110.0,0.0,0.0,0.0
2024-05-08 22:32:37,14.5,77.0,0.0,99050.0,110.0,0.0,0.0,0.0
2024-05-08 22:37:39,14.5,77.0,0.0,99050.0,252.0,0.0,0.0,0.0
2024-05-08 22:43:11,14.4,78.0,0.0,99060.0,72.0,0.0,0.0,0.0
2024-05-08 22:48:43,14.3,78.0,0.0,99060.0,72.0,0.0,0.0,0.0
2024-05-08 22:54:16,14.3,78.0,0.0,99060.0,51.0,1.0,0.0,0.0
2024-05-08 22:59:48,14.3,78.0,0.0,99060.0,306.0,0.8,0.0,0.0
2024-05-08 23:05:20,14.1,79.0,0.0,99060.0,240.0,0.0,0.0,0.0
2024-05-08 23:10:53,14.0,80.0,0.0,99050.0,84.0,1.1,0.0,0.0
2024-05-08 23:16:25,13.8,80.0,0.0,99060.0,110.0,1.9,0.0,0.0
2024-05-08 23:21:57,13.8,80.0,0.0,99060.0,72.0,1.0,0.0,0.0
2024-05-08 23:27:30,13.6,80.0,0.0,99050.0,330.0,1.0,0.0,0.0
2024-05-08 23:32:47,13.7,80.0,0.0,99050.0,72.0,1.2,0.0,0.0
2024-05-08 23:33:19,13.7,80.0,0.0,99050.0,72.0,1.2,0.0,0.0
2024-05-08 23:38:19,13.7,81.0,0.0,99050.0,108.0,1.0,0.0,0.0
2024-05-08 23:38:51,13.7,81.0,0.0,99050.0,108.0,1.0,0.0,0.0
2024-05-08 23:43:52,13.7,81.0,0.0,99050.0,72.0,1.2,0.0,0.0
2024-05-08 23:44:23,13.7,81.0,0.0,99050.0,72.0,1.2,0.0,0.0
2024-05-08 23:49:24,13.6,82.0,0.0,99050.0,270.0,0.0,0.0,0.0
2024-05-08 23:49:56,13.6,82.0,0.0,99050.0,270.0,0.0,0.0,0.0
2024-05-08 23:54:56,13.4,82.0,0.0,99050.0,176.0,0.0,0.0,0.0
2024-05-08 23:55:28,13.4,82.0,0.0,99050.0,176.0,0.0,0.0,0.0
2024-05-09 00:00:29,13.3,83.0,0.0,99050.0,198.0,1.1,0.0,0.0
2024-05-09 00:01:00,13.3,83.0,0.0,99050.0,198.0,1.1,0.0,0.0
2024-05-09 00:06:01,13.4,82.0,0.0,99040.0,282.0,0.0,0.0,0.0
2024-05-09 00:06:33,13.4,82.0,0.0,99040.0,282.0,0.0,0.0,0.0
2024-05-09 00:11:33,13.3,82.0,0.0,99040.0,78.0,1.2,0.0,0.0
2024-05-09 00:12:05,13.3,82.0,0.0,99040.0,78.0,1.2,0.0,0.0
2024-05-09 00:17:06,13.3,82.0,0.0,99030.0,57.0,1.1,0.0,0.0
2024-05-09 00:17:37,13.3,82.0,0.0,99030.0,57.0,1.1,0.0,0.0
2024-05-09 00:22:38,13.2,82.0,0.0,99030.0,342.0,0.7,0.0,0.0
2024-05-09 00:23:10,13.2,82.0,0.0,99030.0,342.0,0.7,0.0,0.0
2024-05-09 00:28:10,13.2,83.0,0.0,99040.0,97.0,0.8,0.0,0.0
2024-05-09 00:28:42,13.2,83.0,0.0,99040.0,97.0,0.8,0.0,0.0
2024-05-09 00:33:43,13.1,84.0,0.0,99040.0,58.0,0.0,0.0,0.0
2024-05-09 00:38:45,12.8,84.0,0.0,99040.0,78.0,0.0,0.0,0.0
2024-05-09 00:44:02,12.8,84.0,0.0,99030.0,264.0,1.0,0.0,0.0
2024-05-09 00:49:19,12.8,84.0,0.0,99030.0,60.0,0.9,0.0,0.0
2024-05-09 00:54:36,12.7,84.0,0.0,99030.0,42.0,1.0,0.0,0.0
2024-05-09 00:55:08,12.7,84.0,0.0,99030.0,42.0,1.0,0.0,0.0
2024-05-09 01:00:09,12.5,85.0,0.0,99030.0,80.0,1.1,0.0,0.0
2024-05-09 01:00:40,12.5,85.0,0.0,99030.0,80.0,1.1,0.0,0.0
2024-05-09 01:05:41,12.4,86.0,0.0,99030.0,42.0,1.0,0.0,0.0
2024-05-09 01:06:13,12.4,86.0,0.0,99030.0,42.0,1.0,0.0,0.0
2024-05-09 01:11:13,12.4,85.0,0.0,99030.0,54.0,0.8,0.0,0.0
2024-05-09 01:11:45,12.4,85.0,0.0,99030.0,54.0,0.8,0.0,0.0
2024-05-09 01:16:46,12.3,86.0,0.0,99030.0,252.0,0.0,0.0,0.0
2024-05-09 01:17:17,12.3,86.0,0.0,99030.0,252.0,0.0,0.0,0.0
2024-05-09 01:22:18,12.1,87.0,0.0,99020.0,264.0,0.0,0.0,0.0
2024-05-09 01:22:50,12.1,87.0,0.0,99020.0,264.0,0.0,0.0,0.0
2024-05-09 01:27:50,11.9,88.0,0.0,99020.0,228.0,0.0,0.0,0.0
2024-05-09 01:28:22,11.9,88.0,0.0,99020.0,228.0,0.0,0.0,0.0
2024-05-09 01:33:23,12.1,86.0,0.0,99010.0,204.0,0.0,0.0,0.0
2024-05-09 01:33:54,12.1,86.0,0.0,99010.0,204.0,0.0,0.0,0.0
2024-05-09 01:38:55,12.2,86.0,0.0,99010.0,210.0,0.7,0.0,0.0
2024-05-09 01:39:27,12.2,86.0,0.0,99010.0,210.0,0.7,0.0,0.0
2024-05-09 01:44:27,12.0,87.0,0.0,99010.0,189.0,0.0,0.0,0.0
2024-05-09 01:44:59,12.0,87.0,0.0,99010.0,189.0,0.0,0.0,0.0
2024-05-09 01:50:00,12.0,87.0,0.0,99010.0,156.0,0.0,0.0,0.0
2024-05-09 01:50:32,12.0,87.0,0.0,99010.0,156.0,0.0,0.0,0.0
2024-05-09 01:55:32,11.9,87.0,0.0,99020.0,222.0,0.0,0.0,0.0
2024-05-09 01:56:04,11.9,87.0,0.0,99020.0,222.0,0.0,0.0,0.0
2024-05-09 02:01:04,11.8,88.0,0.0,99010.0,154.0,0.0,0.0,0.0
2024-05-09 02:01:36,11.8,88.0,0.0,99010.0,154.0,0.0,0.0,0.0
2024-05-09 02:06:37,11.6,88.0,0.0,99000.0,214.0,0.0,0.0,0.0
2024-05-09 02:07:08,11.6,88.0,0.0,99000.0,214.0,0.0,0.0,0.0
2024-05-09 02:12:09,11.7,88.0,0.0,98990.0,258.0,0.0,0.0,0.0
2024-05-09 02:12:41,11.7,88.0,0.0,98990.0,258.0,0.0,0.0,0.0
2024-05-09 02:17:41,11.7,88.0,0.0,98990.0,111.0,0.0,0.0,0.0
2024-05-09 02:18:13,11.7,88.0,0.0,98990.0,111.0,0.0,0.0,0.0
2024-05-09 02:23:14,11.7,89.0,0.0,98980.0,156.0,0.0,0.0,0.0
2024-05-09 02:23:46,11.7,89.0,0.0,98980.0,156.0,0.0,0.0,0.0
2024-05-09 02:28:46,11.6,89.0,0.0,98980.0,216.0,0.0,0.0,0.0
2024-05-09 02:29:18,11.6,89.0,0.0,98980.0,216.0,0.0,0.0,0.0
2024-05-09 02:34:18,11.7,89.0,0.0,98980.0,130.0,0.0,0.0,0.0
2024-05-09 02:39:36,11.7,88.0,0.0,98970.0,124.0,0.8,0.0,0.0
2024-05-09 02:40:07,11.7,88.0,0.0,98970.0,124.0,0.8,0.0,0.0
2024-05-09 02:45:08,11.8,88.0,0.0,98970.0,130.0,0.7,0.0,0.0
2024-05-09 02:45:40,11.8,88.0,0.0,98970.0,130.0,0.7,0.0,0.0
2024-05-09 02:50:40,11.6,89.0,0.0,98960.0,144.0,0.0,0.0,0.0
2024-05-09 02:51:12,11.6,89.0,0.0,98960.0,144.0,0.0,0.0,0.0
2024-05-09 02:56:13,11.7,89.0,0.0,98960.0,204.0,0.0,0.0,0.0
2024-05-09 02:56:44,11.7,89.0,0.0,98960.0,204.0,0.0,0.0,0.0
2024-05-09 03:01:45,11.7,89.0,0.0,98960.0,210.0,0.0,0.0,0.0
2024-05-09 03:02:17,11.7,89.0,0.0,98960.0,210.0,0.0,0.0,0.0
2024-05-09 03:07:17,11.6,89.0,0.0,98960.0,150.0,0.0,0.0,0.0
2024-05-09 03:07:49,11.6,89.0,0.0,98960.0,150.0,0.0,0.0,0.0
2024-05-09 03:12:50,11.5,88.0,0.0,98950.0,144.0,0.0,0.0,0.0
2024-05-09 03:17:52,11.4,89.0,0.0,98950.0,228.0,0.0,0.0,0.0
2024-05-09 03:18:24,11.4,89.0,0.0,98950.0,228.0,0.0,0.0,0.0
2024-05-09 03:23:24,11.4,89.0,0.0,98930.0,162.0,0.0,0.0,0.0
2024-05-09 03:23:56,11.4,89.0,0.0,98930.0,162.0,0.0,0.0,0.0
2024-05-09 03:28:57,11.4,89.0,0.0,98940.0,204.0,0.0,0.0,0.0
2024-05-09 03:29:28,11.4,89.0,0.0,98940.0,204.0,0.0,0.0,0.0
2024-05-09 03:34:29,11.4,89.0,0.0,98940.0,186.0,0.0,0.0,0.0
2024-05-09 03:35:01,11.4,89.0,0.0,98940.0,186.0,0.0,0.0,0.0
2024-05-09 03:40:01,11.3,89.0,0.0,98940.0,183.0,0.0,0.0,0.0
2024-05-09 03:40:33,11.3,89.0,0.0,98940.0,183.0,0.0,0.0,0.0
2024-05-09 03:45:49,11.2,90.0,0.0,98930.0,144.0,0.0,0.0,0.0
2024-05-09 03:51:06,11.1,90.0,0.0,98930.0,144.0,0.7,0.0,0.0
2024-05-09 03:51:38,11.1,90.0,0.0,98930.0,144.0,0.7,0.0,0.0
2024-05-09 03:56:38,11.1,89.0,0.0,98920.0,150.0,0.0,0.0,0.0
2024-05-09 03:57:10,11.1,89.0,0.0,98920.0,150.0,0.0,0.0,0.0
2024-05-09 04:02:11,11.0,89.0,0.0,98910.0,177.0,0.0,0.0,0.0
2024-05-09 04:07:28,10.8,89.0,0.0,98910.0,174.0,0.0,0.0,0.0
2024-05-09 04:08:00,10.8,89.0,0.0,98910.0,174.0,0.0,0.0,0.0
2024-05-09 04:13:00,10.8,90.0,0.0,98910.0,234.0,0.0,0.0,0.0
2024-05-09 04:13:32,10.8,90.0,0.0,98910.0,234.0,0.0,0.0,0.0
2024-05-09 04:18:32,10.7,90.0,0.0,98910.0,156.0,0.0,0.0,0.0
2024-05-09 04:19:04,10.7,90.0,0.0,98910.0,156.0,0.0,0.0,0.0
2024-05-09 04:24:05,10.7,91.0,0.0,98910.0,246.0,0.0,0.0,0.0
2024-05-09 04:24:37,10.7,91.0,0.0,98910.0,246.0,0.0,0.0,0.0
2024-05-09 04:30:09,10.8,91.0,0.0,98920.0,228.0,0.0,0.0,0.0
2024-05-09 04:35:09,10.7,91.0,0.0,98910.0,215.0,0.0,0.0,0.0
2024-05-09 04:35:41,10.7,91.0,0.0,98910.0,215.0,0.0,0.0,0.0
2024-05-09 04:40:42,10.7,91.0,0.0,98910.0,144.0,0.0,0.0,0.0
2024-05-09 04:41:14,10.7,91.0,0.0,98910.0,144.0,0.0,0.0,0.0
2024-05-09 04:46:14,10.6,91.0,0.0,98900.0,228.0,0.0,0.0,0.0
2024-05-09 04:46:46,10.6,91.0,0.0,98900.0,228.0,0.0,0.0,0.0
2024-05-09 04:51:47,10.5,91.0,0.0,98890.0,171.0,0.0,0.0,0.0
2024-05-09 04:52:18,10.5,91.0,0.0,98890.0,171.0,0.0,0.0,0.0
2024-05-09 04:57:19,10.5,91.0,0.0,98890.0,221.0,0.0,0.0,0.0
2024-05-09 05:02:21,10.7,92.0,0.0,98890.0,204.0,0.9,0.0,0.0
2024-05-09 05:02:53,10.7,92.0,0.0,98890.0,204.0,0.9,0.0,0.0
2024-05-09 05:07:53,10.7,91.0,0.0,98890.0,198.0,0.0,0.0,0.0
2024-05-09 05:08:25,10.7,91.0,0.0,98890.0,198.0,0.0,0.0,0.0
2024-05-09 05:13:26,10.4,91.0,0.0,98880.0,162.0,0.0,0.0,0.0
2024-05-09 05:13:57,10.4,91.0,0.0,98880.0,162.0,0.0,0.0,0.0
2024-05-09 05:18:58,10.5,92.0,0.0,98880.0,175.0,0.0,0.0,0.0
2024-05-09 05:19:30,10.5,92.0,0.0,98880.0,175.0,0.0,0.0,0.0
2024-05-09 05:24:30,10.5,92.0,0.0,98880.0,150.0,0.0,0.0,0.0
2024-05-09 05:25:02,10.5,92.0,0.0,98880.0,150.0,0.0,0.0,0.0
2024-05-09 05:30:03,10.4,92.0,0.0,98870.0,198.0,0.0,0.0,0.0
2024-05-09 05:30:34,10.4,92.0,0.0,98870.0,198.0,0.0,0.0,0.0
2024-05-09 05:35:35,10.4,92.0,0.0,98870.0,198.0,0.0,0.0,0.0
2024-05-09 05:40:52,10.4,92.0,0.0,98860.0,180.0,0.0,0.0,0.0
2024-05-09 05:46:09,10.5,93.0,0.0,98860.0,270.0,0.0,0.0,0.0
2024-05-09 05:46:41,10.5,93.0,0.0,98860.0,270.0,0.0,0.0,0.0
2024-05-09 05:51:42,10.4,93.0,0.0,98860.0,228.0,1.0,0.0,0.0
2024-05-09 05:56:44,10.5,93.0,0.0,98860.0,162.0,0.0,0.0,0.0
2024-05-09 05:57:16,10.5,93.0,0.0,98860.0,162.0,0.0,0.0,0.0
2024-05-09 06:02:16,10.3,93.0,0.0,98860.0,222.0,0.0,0.0,0.0
2024-05-09 06:07:33,10.1,93.0,0.0,98860.0,222.0,0.0,0.0,0.0
2024-05-09 06:08:05,10.1,93.0,0.0,98860.0,222.0,0.0,0.0,0.0
2024-05-09 06:13:06,10.1,93.0,0.0,98850.0,288.0,1.7,0.0,0.0
2024-05-09 06:13:38,10.1,93.0,0.0,98850.0,288.0,1.7,0.0,0.0
2024-05-09 06:18:38,10.2,93.0,0.0,98850.0,175.0,0.0,0.0,0.0
2024-05-09 06:23:40,10.2,93.0,0.0,98850.0,228.0,0.0,0.0,0.0
2024-05-09 06:24:12,10.2,93.0,0.0,98850.0,228.0,0.0,0.0,0.0
2024-05-09 06:29:13,10.2,94.0,0.0,98840.0,227.0,0.0,0.0,0.0
2024-05-09 06:29:44,10.2,94.0,0.0,98840.0,227.0,0.0,0.0,0.0
2024-05-09 06:34:45,10.1,94.0,0.0,98840.0,227.0,0.0,0.0,0.0
2024-05-09 06:35:17,10.1,94.0,0.0,98840.0,227.0,0.0,0.0,0.0
2024-05-09 06:40:17,10.0,94.0,0.0,98840.0,234.0,0.0,0.0,0.0
2024-05-09 06:40:49,10.0,94.0,0.0,98840.0,234.0,0.0,0.0,0.0
2024-05-09 06:45:50,10.0,94.0,0.0,98840.0,120.0,0.9,0.0,0.0
2024-05-09 06:46:21,10.0,94.0,0.0,98840.0,120.0,0.9,0.0,0.0
2024-05-09 06:51:22,10.0,94.0,0.0,98830.0,120.0,0.0,0.0,0.0
2024-05-09 06:57:10,9.9,94.0,92.0,98830.0,264.0,0.0,0.0,0.0
2024-05-09 07:02:12,10.0,94.0,196.0,98820.0,132.0,0.0,0.0,0.0
2024-05-09 07:07:14,10.0,94.0,300.0,98820.0,216.0,0.0,0.0,0.0
2024-05-09 07:07:46,10.0,94.0,300.0,98820.0,216.0,0.0,0.0,0.0
2024-05-09 07:12:46,10.0,94.0,443.0,98830.0,288.0,1.2,0.0,0.0
2024-05-09 07:13:18,10.0,94.0,443.0,98830.0,288.0,1.2,0.0,0.0
2024-05-09 07:18:18,10.1,94.0,646.0,98830.0,234.0,1.0,0.0,0.0
2024-05-09 07:18:50,10.1,94.0,646.0,98830.0,234.0,1.0,0.0,0.0
2024-05-09 07:23:51,10.1,94.0,966.0,98830.0,270.0,0.0,0.0,0.0
2024-05-09 07:24:22,10.1,94.0,966.0,98830.0,270.0,0.0,0.0,0.0
2024-05-09 07:29:23,10.1,94.0,1384.0,98840.0,288.0,0.8,0.0,0.0
2024-05-09 07:29:55,10.1,94.0,1384.0,98840.0,288.0,0.8,0.0,0.0
2024-05-09 07:34:55,10.1,94.0,1717.0,98840.0,288.0,0.9,0.0,0.0
2024-05-09 07:35:27,10.1,94.0,1717.0,98840.0,288.0,0.9,0.0,0.0
2024-05-09 07:40:28,10.2,94.0,1876.0,98840.0,282.0,1.0,0.0,0.0
2024-05-09 07:40:59,10.2,94.0,1876.0,98840.0,282.0,1.0,0.0,0.0
2024-05-09 07:46:00,10.2,94.0,2244.0,98840.0,204.0,0.7,0.0,0.0
2024-05-09 07:46:32,10.2,94.0,2244.0,98840.0,204.0,0.7,0.0,0.0
2024-05-09 07:51:32,10.2,94.0,2568.0,98840.0,282.0,1.0,0.0,0.0
2024-05-09 07:52:04,10.2,94.0,2568.0,98840.0,282.0,1.0,0.0,0.0
2024-05-09 07:57:05,10.2,93.0,2992.0,98850.0,214.0,0.0,0.0,0.0
2024-05-09 07:57:36,10.2,93.0,2992.0,98850.0,214.0,0.0,0.0,0.0
2024-05-09 08:02:37,10.2,93.0,3419.0,98850.0,222.0,0.0,0.0,0.0
2024-05-09 08:03:09,10.2,93.0,3419.0,98850.0,222.0,0.0,0.0,0.0
2024-05-09 08:08:09,10.3,93.0,3810.0,98850.0,200.0,0.0,0.0,0.0
2024-05-09 08:08:41,10.3,93.0,3810.0,98850.0,200.0,0.0,0.0,0.0
2024-05-09 08:13:57,10.3,93.0,4157.0,98860.0,124.0,1.0,0.0,0.0
2024-05-09 08:19:14,10.3,93.0,4632.0,98860.0,156.0,0.0,0.0,0.0
2024-05-09 08:19:46,10.3,93.0,4632.0,98860.0,156.0,0.0,0.0,0.0
2024-05-09 08:24:46,10.4,92.0,5032.0,98870.0,156.0,0.0,0.0,0.0
2024-05-09 08:25:18,10.4,92.0,5032.0,98870.0,156.0,0.0,0.0,0.0
2024-05-09 08:30:19,10.5,92.0,5532.0,98870.0,252.0,1.7,0.0,0.0
2024-05-09 08:30:50,10.5,92.0,5532.0,98870.0,252.0,1.7,0.0,0.0
2024-05-09 08:35:51,10.6,91.0,5932.0,98860.0,222.0,0.8,0.0,0.0
2024-05-09 08:36:23,10.6,91.0,5932.0,98860.0,222.0,0.8,0.0,0.0
2024-05-09 08:41:23,10.8,90.0,6351.0,98870.0,276.0,1.0,0.0,0.0
2024-05-09 08:46:56,10.9,90.0,6835.0,98870.0,252.0,0.8,0.0,0.0
2024-05-09 08:47:28,10.9,90.0,6835.0,98870.0,252.0,0.8,0.0,0.0
2024-05-09 08:52:43,11.1,89.0,10812.0,98870.0,240.0,0.9,0.0,0.7
2024-05-09 08:58:00,11.4,88.0,11438.0,98870.0,144.0,0.0,0.0,0.8
2024-05-09 09:03:33,11.8,87.0,12704.0,98870.0,138.0,0.7,0.0,1.0
2024-05-09 09:09:05,12.2,86.0,13582.0,98870.0,136.0,0.9,0.0,0.8
2024-05-09 09:14:37,12.5,83.0,15661.0,98870.0,0.0,0.7,0.0,0.9
2024-05-09 09:15:11,12.5,83.0,15661.0,98870.0,0.0,0.7,0.0,0.9
2024-05-09 09:20:10,12.8,83.0,15611.0,98870.0,136.0,0.9,0.0,0.9
2024-05-09 09:25:12,12.9,82.0,17504.0,98860.0,216.0,0.0,0.0,1.4
2024-05-09 09:30:14,13.5,78.0,19418.0,98860.0,282.0,1.0,0.0,1.0
2024-05-09 09:30:46,13.5,78.0,19418.0,98860.0,282.0,1.0,0.0,1.0
2024-05-09 09:35:46,13.9,78.0,21857.0,98860.0,103.0,0.0,0.0,1.1
2024-05-09 09:36:18,13.9,78.0,21857.0,98860.0,103.0,0.0,0.0,1.1
2024-05-09 09:41:19,13.7,80.0,28481.0,98850.0,258.0,0.9,0.0,1.5
2024-05-09 09:41:50,13.7,80.0,28481.0,98850.0,258.0,0.9,0.0,1.5
